#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
generateCandidateSV_0217		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 217 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0217.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0217.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0217.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0217.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0218		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 218 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0218.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0218.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0218.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0218.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0219		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 219 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0219.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0219.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0219.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0219.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0220		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 220 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0220.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0220.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0220.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0220.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0221		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 221 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0221.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0221.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0221.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0221.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0222		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 222 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0222.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0222.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0222.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0222.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0223		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 223 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0223.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0223.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0223.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0223.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0224		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 224 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0224.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0224.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0224.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0224.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0225		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 225 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0225.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0225.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0225.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0225.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0226		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 226 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0226.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0226.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0226.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0226.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0227		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 227 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0227.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0227.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0227.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0227.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0228		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 228 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0228.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0228.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0228.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0228.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0229		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 229 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0229.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0229.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0229.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0229.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0230		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 230 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0230.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0230.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0230.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0230.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0231		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 231 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0231.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0231.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0231.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0231.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0232		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 232 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0232.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0232.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0232.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0232.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0233		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 233 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0233.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0233.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0233.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0233.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0234		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 234 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0234.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0234.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0234.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0234.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0235		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 235 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0235.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0235.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0235.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0235.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0236		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 236 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0236.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0236.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0236.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0236.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0237		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 237 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0237.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0237.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0237.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0237.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0238		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 238 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0238.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0238.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0238.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0238.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0239		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 239 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0239.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0239.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0239.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0239.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0240		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 240 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0240.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0240.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0240.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0240.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0241		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 241 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0241.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0241.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0241.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0241.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0242		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 242 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0242.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0242.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0242.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0242.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
